Maker,Year,Colour,Abuja,Ibadan,Lagos,Brand New,Foreign Used,Nigerian Used,Amount
34,2015,22,1,0,0,0,1,0,3.35
53,2010,9,1,0,0,0,1,0,11.0
29,2016,9,0,0,1,0,1,0,7.0
53,2014,2,1,0,0,0,0,1,42.0
53,2012,17,0,0,1,0,1,0,8.55
53,2020,2,1,0,0,1,0,0,12.0
25,2012,18,1,0,0,0,0,1,50.0
42,2005,18,0,0,1,0,0,1,3.3
53,2004,9,0,0,1,0,0,1,1.46
53,2008,18,1,0,0,0,0,1,1.78
29,2010,17,0,0,1,0,1,0,2.81
53,2006,17,1,0,0,0,1,0,9.3
17,2007,9,1,0,0,0,0,1,3.75
29,2013,2,0,0,1,0,1,0,1.6
17,2021,9,1,0,0,0,1,0,21.0
53,2000,22,0,1,0,0,0,1,19.0
53,2013,2,0,0,1,0,1,0,2.89
29,2018,9,0,0,1,0,1,0,4.8
53,2009,17,1,0,0,0,1,0,27.0
0,2009,2,0,0,1,0,1,0,4.5
3,2008,9,1,0,0,0,0,1,5.5
34,2017,22,1,0,0,0,1,0,2.05
53,2004,2,0,0,1,0,1,0,31.8
34,2013,9,1,0,0,0,1,0,3.1
53,2020,2,1,0,0,0,1,0,12.2
29,2008,18,0,0,1,0,1,0,20.17
53,2009,22,0,1,0,0,1,0,4.3
34,2007,2,1,0,0,0,0,1,4.3
53,2014,18,1,0,0,0,1,0,2.25
29,2010,9,0,0,1,0,1,0,5.7
53,2013,17,1,0,0,0,1,0,5.3
53,2012,17,0,1,0,0,1,0,5.7
28,2013,22,1,0,0,0,1,0,4.8
29,2007,9,1,0,0,0,0,1,7.65
34,2008,9,1,0,0,0,1,0,3.25
29,2008,3,0,0,1,0,1,0,6.0
53,2002,10,1,0,0,0,0,1,4.7
53,2017,1,1,0,0,0,1,0,1.52
29,2006,3,0,0,1,0,1,0,8.0
19,2007,18,1,0,0,0,1,0,6.5
53,2005,10,1,0,0,0,0,1,4.0
29,2011,2,0,0,1,0,1,0,2.45
34,2015,3,0,0,1,0,1,0,5.65
29,2016,3,0,0,1,0,1,0,15.5
34,2012,22,0,0,1,0,1,0,15.2
53,2008,22,0,0,1,0,0,1,12.5
53,2008,2,0,0,1,0,1,0,4.5
0,2008,8,0,0,1,0,1,0,8.0
53,1999,17,0,0,1,0,0,1,4.3
29,2010,9,0,0,1,0,1,0,0.84
29,2011,9,0,0,1,0,1,0,5.7
53,2003,18,0,1,0,0,0,1,9.5
53,2012,18,0,0,1,0,1,0,1.69
53,2011,22,0,1,0,0,1,0,3.93
34,2016,22,0,0,1,0,1,0,7.3
29,2009,18,1,0,0,0,0,1,16.0
34,2016,22,0,0,1,0,1,0,7.7
53,2013,2,1,0,0,0,1,0,35.0
29,2007,2,1,0,0,0,1,0,7.4
34,2011,2,0,0,1,0,0,1,3.15
19,2013,9,0,0,1,0,1,0,6.08
3,2016,2,1,0,0,0,1,0,4.0
53,2004,3,0,1,0,0,1,0,22.0
53,2020,2,1,0,0,0,1,0,3.5
34,2014,2,1,0,0,0,1,0,19.5
29,2018,22,0,0,1,0,1,0,14.5
34,2008,9,0,0,1,0,1,0,21.5
34,2008,22,0,0,1,0,1,0,4.65
28,2015,4,1,0,0,0,1,0,5.6
34,2015,2,1,0,0,0,1,0,11.5
29,2011,18,0,1,0,0,1,0,10.0
17,2004,9,0,1,0,0,0,1,5.7
29,2008,3,1,0,0,0,0,1,0.89
53,2008,17,1,0,0,0,0,1,4.2
29,2015,9,1,0,0,0,0,1,2.58
0,2014,9,0,0,1,0,1,0,9.0
29,2013,17,0,0,1,0,1,0,11.5
53,2007,17,0,1,0,0,0,1,11.7
53,2014,2,0,0,1,0,1,0,2.9
53,2016,9,1,0,0,0,1,0,8.2
53,2007,3,0,1,0,0,1,0,17.5
53,2010,8,0,0,1,0,1,0,3.1
53,2006,8,0,0,1,0,0,1,8.0
29,2010,18,0,0,1,0,1,0,3.15
17,2010,2,1,0,0,0,0,1,8.65
53,2013,22,1,0,0,0,0,1,2.7
29,2008,18,0,0,1,0,1,0,7.0
53,2008,2,0,1,0,0,0,1,4.5
34,2016,9,0,0,1,0,1,0,9.0
53,2015,2,0,0,1,0,0,1,19.6
53,2014,18,0,0,1,0,1,0,13.5
17,2019,9,1,0,0,0,1,0,14.5
34,2014,9,1,0,0,0,1,0,14.5
29,2005,9,1,0,0,0,0,1,13.7
19,2008,3,0,1,0,0,1,0,3.3
37,2014,22,1,0,0,0,1,0,2.45
36,2010,22,0,0,1,0,0,1,4.16
29,2005,2,1,0,0,0,0,1,1.35
29,2010,9,0,0,1,0,1,0,3.55
34,2021,2,1,0,0,1,0,0,14.7
34,2012,22,1,0,0,0,1,0,275.0
34,2010,22,0,0,1,0,0,1,6.0
29,2008,18,0,0,1,0,1,0,5.29
19,2011,9,1,0,0,0,0,1,4.3
53,2014,18,0,0,1,0,1,0,2.3
34,2013,9,0,0,1,0,1,0,4.73
34,2002,10,0,1,0,0,0,1,9.3
53,2010,17,1,0,0,0,1,0,1.4
37,2013,18,0,1,0,0,1,0,4.7
53,2015,2,1,0,0,0,1,0,7.1
29,2015,2,0,0,1,0,1,0,8.0
34,2013,17,0,0,1,0,1,0,9.8
53,2008,8,0,0,1,0,1,0,11.5
29,2011,2,1,0,0,0,0,1,5.5
53,2008,9,1,0,0,0,0,1,5.35
29,2019,3,0,0,1,0,1,0,2.1
3,2010,9,1,0,0,0,1,0,28.0
29,2021,2,1,0,0,1,0,0,8.2
53,2018,17,1,0,0,0,1,0,85.0
53,2013,17,0,0,1,0,1,0,13.0
53,2014,2,0,0,1,0,0,1,9.8
53,2014,22,1,0,0,0,1,0,14.8
0,2007,22,0,0,1,0,1,0,5.7
53,2015,18,1,0,0,0,1,0,4.0
17,2009,8,1,0,0,0,1,0,8.5
53,2006,10,0,0,1,0,0,1,3.7
11,2013,2,1,0,0,0,1,0,3.5
53,2014,9,0,0,1,0,1,0,12.0
34,2012,22,1,0,0,0,1,0,20.0
53,2010,17,1,0,0,0,1,0,13.0
53,2008,18,1,0,0,0,0,1,3.8
34,2017,2,1,0,0,0,1,0,2.15
11,2007,18,1,0,0,0,1,0,21.0
29,2008,9,0,0,1,0,1,0,2.68
53,2010,18,0,1,0,0,1,0,4.75
53,2008,18,0,0,1,0,1,0,7.3
53,2005,2,0,0,1,0,1,0,5.55
53,2008,9,1,0,0,0,0,1,4.2
29,2011,17,0,0,1,0,1,0,4.65
21,2008,9,0,0,1,0,0,1,5.8
34,2010,22,0,0,1,0,1,0,3.94
53,2008,5,1,0,0,0,1,0,11.6
14,2005,9,0,0,1,0,0,1,8.0
53,2018,2,1,0,0,0,1,0,0.9
53,2008,2,0,0,1,0,1,0,11.0
29,2005,3,0,0,1,0,1,0,3.3
29,2008,18,0,0,1,0,1,0,5.63
53,2003,17,0,0,1,0,1,0,
53,2020,1,1,0,0,0,1,0,4.8
53,2012,9,1,0,0,0,0,1,2.7
17,2006,22,0,0,1,0,1,0,28.0
53,2018,22,1,0,0,0,1,0,3.25
53,2010,22,1,0,0,0,0,1,2.25
25,2013,9,0,0,1,0,0,1,16.5
28,2017,18,0,0,1,0,1,0,2.55
53,2013,17,1,0,0,0,1,0,3.38
0,2008,18,0,0,1,0,1,0,26.7
53,2018,2,1,0,0,0,1,0,6.25
53,2007,2,1,0,0,0,0,1,3.7
17,2020,9,1,0,0,0,0,1,28.0
53,2016,9,0,0,1,0,1,0,2.7
17,2008,2,1,0,0,0,0,1,14.5
34,2006,22,0,1,0,0,0,1,16.0
29,2012,18,0,0,1,0,1,0,1.85
53,2006,9,1,0,0,0,1,0,3.5
53,2008,4,0,0,1,0,0,1,15.0
34,2013,2,0,0,1,0,1,0,3.85
19,2012,2,0,0,1,0,0,1,4.25
34,2012,2,1,0,0,0,1,0,12.5
53,2002,18,1,0,0,0,0,1,3.38
53,2009,17,0,0,1,0,0,1,55.0
34,2008,9,1,0,0,0,0,1,1.8
53,2004,17,0,0,1,0,0,1,7.5
53,2013,9,0,1,0,0,0,1,3.8
53,2012,2,1,0,0,0,1,0,1.8
29,2015,2,0,0,1,0,1,0,3.65
53,2011,2,1,0,0,0,1,0,5.35
53,2013,22,0,0,1,0,0,1,13.8
53,2009,18,1,0,0,0,1,0,5.85
17,2010,3,1,0,0,0,1,0,6.0
53,2004,8,1,0,0,0,0,1,9.5
29,2008,2,0,0,1,0,1,0,5.5
29,2016,2,0,0,1,0,1,0,2.2
53,2008,3,0,0,1,0,1,0,4.2
14,2012,2,1,0,0,0,1,0,50.0
29,2013,2,1,0,0,0,1,0,3.3
29,2007,9,0,0,1,0,1,0,7.5
34,2009,8,0,0,1,0,1,0,8.3
29,2020,2,0,0,1,0,1,0,5.7
37,2006,3,1,0,0,0,0,1,7.9
21,2003,18,0,0,1,0,1,0,59.0
34,2012,9,1,0,0,0,1,0,1.46
53,2006,18,0,0,1,0,0,1,1.47
34,2010,2,1,0,0,0,1,0,9.0
53,2014,2,0,0,1,0,1,0,3.04
53,2011,22,0,1,0,0,1,0,7.0
53,2008,18,1,0,0,0,0,1,5.5
53,2017,2,1,0,0,0,1,0,3.8
0,2008,2,0,0,1,0,1,0,2.5
53,2012,22,0,1,0,0,1,0,7.6
19,2011,2,1,0,0,0,1,0,5.0
3,2013,2,0,0,1,0,0,1,4.8
53,2013,18,1,0,0,0,1,0,4.5
53,2019,22,0,0,1,0,1,0,4.05
34,2014,18,1,0,0,0,1,0,6.6
53,2021,2,0,0,1,0,1,0,11.8
29,2008,10,0,0,1,0,1,0,14.5
17,2014,17,1,0,0,0,1,0,31.5
53,2008,2,1,0,0,0,0,1,6.0
34,2013,9,0,0,1,0,1,0,4.8
11,2009,2,1,0,0,0,1,0,1.85
53,2006,2,0,0,1,0,1,0,12.5
29,2007,9,1,0,0,0,1,0,4.8
29,2008,22,0,0,1,0,1,0,4.4
28,2006,9,0,0,1,0,0,1,5.5
17,2008,3,1,0,0,0,1,0,4.95
53,2009,17,0,1,0,0,1,0,4.5
34,2014,2,1,0,0,0,1,0,2.8
53,2004,9,0,1,0,0,1,0,3.3
17,2014,22,1,0,0,0,1,0,10.5
53,2010,2,1,0,0,0,0,1,3.6
39,2016,9,1,0,0,0,1,0,5.7
3,2008,9,1,0,0,0,1,0,4.8
53,2008,22,1,0,0,0,0,1,8.0
17,2011,17,1,0,0,0,0,1,4.6
53,2009,8,1,0,0,0,1,0,2.35
53,2008,8,0,1,0,0,0,1,3.5
53,2020,3,1,0,0,0,1,0,3.65
34,2016,2,0,0,1,0,1,0,4.79
0,2009,9,0,0,1,0,1,0,35.0
29,2010,3,0,0,1,0,1,0,21.5
29,2005,18,1,0,0,0,1,0,3.8
29,2013,17,0,0,1,0,1,0,8.2
34,2017,22,1,0,0,0,1,0,3.5
53,2011,18,1,0,0,0,1,0,11.0
53,2006,17,0,0,1,0,1,0,22.0
34,2012,2,0,0,1,0,1,0,4.95
53,2020,2,1,0,0,0,0,1,2.25
37,2013,22,0,0,1,0,0,1,8.9
53,2018,2,0,0,1,0,1,0,19.0
34,2018,2,1,0,0,0,1,0,2.81
29,2008,18,0,0,1,0,1,0,16.5
39,2014,22,1,0,0,0,0,1,35.0
34,2011,2,0,0,1,0,1,0,5.75
53,2012,2,1,0,0,0,0,1,4.2
34,2015,9,1,0,0,0,1,0,5.2
53,2007,3,0,0,1,0,1,0,3.0
53,2008,2,0,0,1,0,0,1,19.5
19,2012,9,1,0,0,0,1,0,7.6
53,2012,18,1,0,0,0,1,0,1.91
29,2008,8,0,0,1,0,1,0,6.3
0,2015,2,1,0,0,0,1,0,5.5
29,2008,2,1,0,0,0,0,1,4.6
3,2018,22,1,0,0,0,1,0,6.3
29,2007,2,0,0,1,0,0,1,3.9
14,2014,9,1,0,0,0,0,1,40.0
34,2007,2,0,0,1,0,1,0,3.38
17,2008,9,0,0,1,0,0,1,5.5
53,2013,2,0,0,1,0,1,0,5.7
17,2007,2,1,0,0,0,1,0,1.18
34,2013,2,1,0,0,0,1,0,8.0
53,2021,2,1,0,0,1,0,0,2.8
34,2014,22,1,0,0,0,1,0,8.8
53,2018,9,1,0,0,0,1,0,38.0
35,2007,3,0,0,1,0,0,1,12.5
53,2006,9,1,0,0,0,0,1,9.5
53,2008,9,1,0,0,0,1,0,1.91
0,2006,4,0,0,1,0,0,1,1.58
53,2013,10,1,0,0,0,0,1,6.2
53,2008,18,0,0,1,0,1,0,1.91
17,2004,10,1,0,0,0,0,1,6.5
17,2017,2,1,0,0,0,0,1,3.9
37,1993,2,0,1,0,0,1,0,1.1
34,2016,18,1,0,0,0,1,0,5.85
53,2009,18,1,0,0,0,1,0,2.79
3,2021,18,1,0,0,1,0,0,15.5
53,2008,18,0,0,1,0,1,0,3.95
53,2000,8,0,1,0,0,1,0,89.0
34,2015,2,0,0,1,0,1,0,6.2
53,2017,2,0,0,1,0,1,0,2.28
53,2020,18,1,0,0,0,1,0,17.5
33,2010,2,0,1,0,0,1,0,36.5
53,2010,9,1,0,0,0,1,0,22.0
53,2012,2,1,0,0,0,1,0,6.0
17,2017,2,1,0,0,0,0,1,7.2
34,2014,18,0,0,1,0,1,0,5.8
29,2010,2,0,1,0,0,1,0,5.63
53,2010,22,1,0,0,0,0,1,13.0
29,2007,2,0,0,1,0,1,0,5.6
29,2021,22,1,0,0,1,0,0,6.0
40,2004,2,0,1,0,0,1,0,3.9
19,2013,2,0,0,1,0,0,1,58.0
53,2016,22,1,0,0,0,1,0,2.7
53,2006,9,0,1,0,0,0,1,2.3
53,2004,18,0,0,1,0,0,1,16.5
29,2009,22,0,0,1,0,1,0,1.99
29,2007,18,0,0,1,0,1,0,2.5
53,2007,3,1,0,0,0,1,0,4.75
0,2010,9,0,0,1,0,1,0,4.7
53,2010,18,0,0,1,0,1,0,3.2
29,2003,9,0,0,1,0,1,0,6.5
53,2008,9,0,0,1,0,1,0,6.1
53,2006,18,0,1,0,0,1,0,3.3
39,2004,9,1,0,0,0,0,1,5.65
34,2012,22,1,0,0,0,1,0,2.65
23,2010,2,1,0,0,0,0,1,1.6
53,2007,17,0,1,0,0,1,0,6.3
17,2010,17,1,0,0,0,1,0,5.7
28,2016,17,1,0,0,0,1,0,4.35
17,2014,18,1,0,0,0,1,0,4.85
3,2008,2,1,0,0,0,0,1,48.0
14,2013,17,1,0,0,0,1,0,7.3
53,2008,8,0,0,1,0,1,0,3.0
37,2015,2,0,0,1,0,0,1,6.5
28,2008,2,1,0,0,0,0,1,3.65
53,2004,3,0,1,0,0,1,0,8.44
19,2014,9,1,0,0,0,1,0,3.85
53,2008,2,0,0,1,0,1,0,3.3
53,2012,9,0,0,1,0,1,0,5.2
29,2010,2,0,0,1,0,1,0,4.7
29,2010,2,1,0,0,0,0,1,5.3
19,2013,3,1,0,0,0,1,0,6.51
29,2000,8,0,0,1,0,0,1,5.6
53,2021,9,1,0,0,1,0,0,2.85
34,2015,9,1,0,0,0,1,0,1.91
53,2011,22,0,0,1,0,1,0,27.0
34,2021,9,1,0,0,1,0,0,9.5
0,2003,9,0,0,1,0,0,1,7.5
17,2010,10,1,0,0,0,1,0,35.0
14,2004,22,0,0,1,0,0,1,1.35
34,2015,2,0,1,0,0,1,0,4.0
53,2018,2,1,0,0,0,1,0,0.7
53,2009,22,0,0,1,0,1,0,16.3
29,2009,3,0,0,1,0,1,0,19.0
29,2013,18,0,0,1,0,1,0,4.6
34,2014,22,1,0,0,0,1,0,3.95
29,2006,16,0,1,0,0,1,0,9.3
53,2010,4,1,0,0,0,0,1,11.9
29,2012,18,0,0,1,0,1,0,3.2
53,2014,2,0,0,1,0,1,0,5.3
0,2014,18,0,0,1,0,1,0,20.0
53,2012,9,0,0,1,0,1,0,10.2
19,2010,9,1,0,0,0,1,0,11.3
29,2007,9,1,0,0,0,1,0,5.5
53,2014,9,1,0,0,0,1,0,3.6
29,2011,2,0,0,1,0,1,0,4.0
53,2002,8,1,0,0,0,1,0,9.23
34,2017,2,0,0,1,0,1,0,5.5
53,2005,10,1,0,0,0,0,1,2.2
17,2014,2,1,0,0,0,0,1,22.5
34,2011,22,0,0,1,0,1,0,2.25
53,2010,22,1,0,0,0,1,0,4.85
34,2014,9,0,0,1,0,1,0,7.25
53,2008,2,1,0,0,0,0,1,28.13
3,2008,3,1,0,0,0,1,0,13.5
14,2019,9,1,0,0,0,1,0,2.0
53,2006,17,0,1,0,0,1,0,6.35
29,2019,22,0,0,1,0,1,0,18.0
34,2014,2,1,0,0,0,1,0,3.9
53,2011,9,0,0,1,0,1,0,32.0
29,2006,8,1,0,0,0,0,1,12.5
53,2010,22,0,0,1,0,1,0,4.16
53,2017,3,1,0,0,0,1,0,3.4
29,2011,9,1,0,0,0,1,0,3.94
29,2009,18,0,0,1,0,1,0,8.0
19,2015,9,1,0,0,0,1,0,5.6
17,2016,2,1,0,0,0,1,0,5.7
34,2009,2,1,0,0,0,0,1,6.9
53,2012,2,0,1,0,0,1,0,7.75
53,2004,18,0,0,1,0,0,1,2.7
34,2009,18,1,0,0,0,0,1,4.7
53,2018,3,0,0,1,0,1,0,1.8
29,2011,17,0,0,1,0,1,0,4.2
17,2002,8,0,0,1,0,1,0,17.3
29,2009,22,0,0,1,0,1,0,5.7
40,2006,17,0,1,0,0,1,0,1.9
37,2001,10,0,1,0,0,1,0,4.6
34,2013,22,1,0,0,0,1,0,3.0
53,2010,18,1,0,0,0,1,0,1.4
53,2011,9,1,0,0,0,1,0,6.8
29,2008,8,0,0,1,0,1,0,4.0
29,2011,22,0,0,1,0,1,0,3.8
39,2017,18,1,0,0,0,1,0,6.0
29,2008,3,0,0,1,0,1,0,9.0
53,2002,2,0,1,0,0,0,1,16.0
29,2015,2,0,0,1,0,1,0,5.55
29,2013,9,0,0,1,0,1,0,1.7
53,2016,2,0,0,1,0,1,0,20.5
29,2012,2,1,0,0,0,0,1,30.0
53,2010,2,0,0,1,0,1,0,5.07
53,2015,2,0,1,0,0,1,0,4.5
53,2008,17,0,1,0,0,1,0,6.7
34,2014,17,0,0,1,0,1,0,6.1
53,2008,9,1,0,0,0,1,0,6.0
17,2004,9,0,1,0,0,1,0,10.5
53,2010,17,1,0,0,0,1,0,4.0
53,2002,22,1,0,0,0,1,0,2.15
53,2008,8,0,0,1,0,1,0,7.0
34,2017,2,1,0,0,0,0,1,3.2
34,2015,22,0,0,1,0,1,0,4.6
53,2008,18,0,1,0,0,1,0,13.0
29,2016,18,1,0,0,0,1,0,14.5
53,2010,22,1,0,0,0,0,1,3.7
29,2019,2,0,0,1,0,1,0,6.5
29,2020,2,1,0,0,0,1,0,5.8
34,2012,22,0,0,1,0,1,0,26.0
17,2009,8,1,0,0,0,0,1,32.0
53,2007,17,0,0,1,0,1,0,8.0
34,2016,18,1,0,0,0,1,0,1.85
53,2017,18,1,0,0,0,1,0,3.6
34,2008,18,0,0,1,0,0,1,37.0
34,2011,2,0,0,1,0,1,0,7.5
34,2009,2,1,0,0,0,0,1,3.25
37,2006,9,1,0,0,0,0,1,9.6
53,2020,17,0,0,1,0,1,0,3.9
17,2012,18,0,0,1,0,1,0,1.58
29,2010,17,0,0,1,0,1,0,18.5
53,2005,2,0,1,0,0,1,0,5.3
53,2020,9,1,0,0,0,1,0,6.85
14,2010,22,1,0,0,0,1,0,2.5
34,2021,2,1,0,0,1,0,0,12.5
29,2008,18,0,0,1,0,1,0,8.6
29,2017,9,0,0,1,0,1,0,140.0
14,2011,18,1,0,0,0,1,0,4.6
53,2012,8,1,0,0,0,0,1,23.0
53,2015,9,1,0,0,0,1,0,5.5
29,2013,2,0,0,1,0,0,1,4.2
53,2005,9,0,0,1,0,1,0,5.3
53,2007,17,0,0,1,0,1,0,13.2
53,2008,3,1,0,0,0,0,1,5.4
37,2011,2,1,0,0,0,1,0,3.3
29,2007,18,0,0,1,0,1,0,2.93
34,2007,2,1,0,0,0,0,1,7.0
34,2009,2,1,0,0,0,0,1,4.8
53,2008,1,0,0,1,0,1,0,2.1
34,2013,3,0,0,1,0,1,0,3.3
29,2010,17,0,0,1,0,1,0,4.5
53,2009,3,1,0,0,0,0,1,10.0
29,2006,8,1,0,0,0,0,1,9.3
34,2008,18,1,0,0,0,0,1,4.3
29,2013,17,1,0,0,0,0,1,4.0
54,2012,2,0,0,1,0,0,1,3.9
53,2011,2,1,0,0,0,1,0,7.1
29,2010,22,1,0,0,0,0,1,5.63
53,2011,18,0,0,1,0,1,0,4.5
34,2020,2,0,0,1,0,1,0,6.5
53,2013,9,0,0,1,0,1,0,7.8
34,2012,9,0,0,1,0,1,0,47.5
39,2006,9,1,0,0,0,1,0,5.6
29,2008,3,0,0,1,0,1,0,13.0
53,2017,9,1,0,0,0,1,0,1.95
53,2012,2,1,0,0,0,1,0,5.85
8,2004,9,1,0,0,0,1,0,6.8
29,2010,18,1,0,0,0,0,1,4.6
53,2007,2,0,0,1,0,1,0,2.03
53,2011,9,1,0,0,0,0,1,7.3
29,2008,9,0,0,1,0,1,0,4.2
29,2012,2,0,0,1,0,1,0,3.2
53,2019,17,1,0,0,0,1,0,4.42
53,2007,8,1,0,0,0,1,0,16.0
53,2004,8,1,0,0,0,1,0,13.85
53,2010,22,1,0,0,0,0,1,3.4
34,2016,22,0,0,1,0,1,0,2.35
53,2017,9,0,0,1,0,1,0,5.0
7,2019,2,1,0,0,0,1,0,14.5
12,2011,2,1,0,0,0,1,0,15.75
29,2010,22,0,0,1,0,1,0,55.0
53,2012,2,0,0,1,0,0,1,95.0
29,2015,18,0,0,1,0,1,0,9.6
3,2016,2,1,0,0,0,1,0,2.7
34,2010,2,0,0,1,0,1,0,33.0
17,2017,18,1,0,0,0,1,0,16.5
29,2020,9,1,0,0,0,1,0,7.9
54,2012,2,1,0,0,0,1,0,7.0
53,2013,18,1,0,0,0,1,0,28.0
53,2008,10,1,0,0,0,1,0,5.3
54,2008,9,0,0,1,0,0,1,5.5
29,2013,18,0,0,1,0,1,0,3.0
34,2013,2,1,0,0,0,1,0,1.01
29,2017,4,0,0,1,0,1,0,10.5
33,2008,22,0,1,0,0,1,0,8.2
53,2014,22,0,0,1,0,0,1,25.0
29,2009,22,0,0,1,0,1,0,3.95
53,2004,2,0,1,0,0,1,0,5.6
53,2012,22,0,0,1,0,1,0,4.35
53,2011,18,0,0,1,0,1,0,3.8
29,2003,18,0,1,0,0,1,0,6.1
53,2015,2,1,0,0,0,1,0,13.0
29,2020,2,0,0,1,1,0,0,2.85
53,2021,22,1,0,0,1,0,0,13.0
53,2020,2,1,0,0,0,0,1,55.0
53,2007,3,0,0,1,0,1,0,89.0
53,2008,2,1,0,0,0,0,1,13.5
34,2010,3,1,0,0,0,0,1,2.81
53,2005,2,0,1,0,0,0,1,4.0
14,2010,18,1,0,0,0,1,0,3.6
53,2010,22,0,0,1,0,0,1,2.59
53,2018,18,1,0,0,0,1,0,4.85
53,2019,2,0,0,1,0,1,0,5.51
39,2011,2,1,0,0,0,1,0,12.6
3,2015,9,1,0,0,0,1,0,21.5
36,2012,22,0,0,1,0,0,1,3.4
53,2009,18,0,0,1,0,1,0,7.8
34,2011,22,0,0,1,0,1,0,3.94
53,2012,9,1,0,0,0,1,0,4.0
53,2018,2,0,0,1,0,1,0,6.75
53,2012,2,0,0,1,0,1,0,4.0
53,2020,2,1,0,0,0,1,0,11.95
53,2015,2,1,0,0,0,0,1,16.0
53,2009,2,0,0,1,0,0,1,35.0
53,2004,2,0,1,0,0,1,0,15.8
0,2003,2,1,0,0,0,1,0,2.59
53,2013,22,1,0,0,0,1,0,3.1
3,2009,22,1,0,0,0,0,1,3.2
53,2014,2,0,0,1,0,1,0,5.5
53,2010,17,0,0,1,0,1,0,1.55
34,2017,2,1,0,0,0,0,1,15.8
53,2010,17,1,0,0,0,1,0,7.5
53,2006,8,1,0,0,0,1,0,17.5
29,2008,3,0,0,1,0,1,0,3.95
34,2017,9,1,0,0,0,0,1,3.95
17,2005,18,0,1,0,0,1,0,4.5
34,2010,5,1,0,0,0,1,0,18.5
34,2007,18,1,0,0,0,0,1,2.35
53,2010,9,1,0,0,0,1,0,5.75
53,2012,2,0,0,1,0,1,0,3.3
29,2008,3,1,0,0,0,1,0,3.6
40,2010,22,1,0,0,0,0,1,5.63
24,2019,22,0,1,0,0,1,0,6.3
34,2009,9,0,0,1,0,0,1,2.38
34,2018,22,1,0,0,0,1,0,11.5
1,2018,3,1,0,0,0,1,0,3.6
40,2010,23,1,0,0,0,1,0,43.0
29,2014,18,0,0,1,0,1,0,28.5
17,2004,8,1,0,0,0,0,1,5.0
29,2008,17,0,0,1,0,0,1,9.7
29,2013,18,0,0,1,0,1,0,1.7
29,2007,2,0,0,1,0,1,0,3.3
53,2010,17,0,0,1,0,1,0,11.5
34,2011,18,1,0,0,0,1,0,7.0
34,2018,22,0,0,1,0,1,0,5.2
6,2013,2,1,0,0,0,1,0,8.2
29,2016,9,1,0,0,0,1,0,16.8
53,2010,17,1,0,0,0,1,0,9.5
34,2016,9,0,0,1,0,1,0,15.8
34,2008,18,0,0,1,0,1,0,3.8
29,2013,2,0,0,1,0,1,0,18.3
34,2011,22,1,0,0,0,0,1,4.5
3,2011,2,1,0,0,0,0,1,11.25
29,2012,2,1,0,0,0,0,1,5.4
17,2014,18,1,0,0,0,0,1,10.0
53,2009,18,0,0,1,0,1,0,4.5
29,2011,2,0,0,1,0,1,0,3.5
29,2020,22,0,0,1,0,1,0,6.85
29,2020,22,0,0,1,0,1,0,8.5
53,2014,10,1,0,0,0,1,0,26.5
53,2009,2,0,0,1,0,0,1,30.0
34,2012,2,1,0,0,0,1,0,5.45
1,2020,2,1,0,0,0,1,0,6.75
53,2005,3,1,0,0,0,0,1,13.0
17,2008,9,0,1,0,0,0,1,47.7
11,2004,8,1,0,0,0,0,1,1.3
53,2004,22,0,0,1,0,1,0,1.69
25,2019,22,1,0,0,0,1,0,1.69
53,2004,18,0,0,1,0,0,1,4.49
0,2004,9,0,0,1,0,0,1,16.5
34,2011,22,1,0,0,0,1,0,3.38
29,2013,9,0,0,1,0,1,0,1.91
53,2012,9,0,0,1,0,1,0,7.5
29,2017,22,1,0,0,0,1,0,13.7
34,2014,17,1,0,0,0,0,1,12.5
29,2021,22,1,0,0,0,1,0,18.0
53,2011,2,0,0,1,0,0,1,7.3
34,2013,22,1,0,0,0,1,0,60.0
29,2011,18,0,0,1,0,1,0,2.25
53,2003,3,0,1,0,0,0,1,9.8
53,2011,2,0,0,1,0,1,0,8.5
53,2008,9,0,0,1,0,1,0,1.69
53,2006,2,0,1,0,0,1,0,8.3
29,2013,22,0,0,1,0,1,0,3.65
34,2015,2,0,0,1,0,1,0,2.7
34,2007,2,0,0,1,0,1,0,17.5
29,2018,2,1,0,0,1,0,0,26.0
29,2013,2,0,0,1,0,0,1,4.4
0,2001,9,0,0,1,0,0,1,16.8
29,2010,9,0,0,1,0,1,0,8.0
17,2018,18,0,0,1,0,0,1,1.46
29,2005,18,0,0,1,0,1,0,5.8
53,2013,2,0,0,1,0,1,0,5.06
29,2009,9,0,0,1,0,1,0,3.5
53,2010,18,1,0,0,0,0,1,6.8
34,2008,22,0,0,1,0,1,0,4.5
34,2006,18,0,0,1,0,1,0,3.0
53,2014,18,0,0,1,0,0,1,5.4
53,2011,18,0,0,1,0,1,0,7.0
53,2010,17,1,0,0,0,1,0,9.0
55,2004,3,0,1,0,0,0,1,4.3
53,2008,2,0,0,1,0,1,0,3.65
53,2012,18,1,0,0,0,0,1,1.39
53,2018,17,1,0,0,0,1,0,8.0
53,2008,10,0,0,1,0,0,1,4.0
53,2013,2,0,0,1,0,1,0,25.5
53,2013,2,0,0,1,0,1,0,3.25
53,2008,2,1,0,0,0,0,1,9.2
29,2008,18,0,0,1,0,1,0,12.5
53,2017,17,1,0,0,0,1,0,3.45
